Äge ülalõuaurkepõletik e maksillaarsinu[s]iit e haimoriit vasakpoolne,J00-J99,1
Ou -,H00-H59,1
"L 20,8 Dermatitis atopica",L00-L99,1
Vasem pöial,M00-M99,1
Kinnitatud rasedus in h. 6-7.,Z00-Z99,1
. ÄGE LIIGSEPÕLETIK,M00-M99,1
"I ( ORGANKAHJUSTUS i, madal risk )",I00-I99,1
CT3bN0M0 Gl7,C00-D48,1
/ neurilemmoma,C00-D48,1
Varasem müokardiinfarktz,I00-I99,1
D küünarliigestes,M00-M99,1
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta III ( ORGANKAHJ. III, ÜLIKÕRGE RISK )",I00-I99,1
L.n.uln sin et sy can carp sin,G00-G99,1
Cervicalis et l/s chr,M00-M99,1
Ablatsioon 2008a,I00-I99,1
Täiskasvanute lülisamba osteokondroos; Discopathia C5/C6/C7,M00-M99,1
Infert. sec.,N00-N99,1
Od (post op.),H00-H59,1
R ou,Z00-Z99,1
Paremal kuulmekile plastikajärgne perf,H60-H95,1
Oesophagitis ?,Z00-Z99,1
. Cephalgia sympthomatica.,G00-G99,1
-op 2002a,J00-J99,1
Radikulopaatia cervicalis. Plexuse kahjustus?,M00-M99,1
Vasak õlavööde.,M00-M99,1
. Õlapiirkond,None,1
"Kahtlus, alustab prooviraviga",J00-J99,1
Karpaaltunneli sündroom par > vas,G00-G99,1
Bilat pöidlal,M00-M99,1
.Monoplegia sup.dex g83.1,S00-T98,1
Radikulopaatia Radiculopathia S1 et L5 sin,M00-M99,1
Hypermetr. oc utr,H00-H59,1
"2 radiaalset armi, intraduktaalsed papillaarsed proliferaadid, d",N00-N99,1
Nimme ja muude lülivaheketaste haigussesundid kroonilise L5 vasemp.radikulopaatiaga,M00-M99,1
S1 radikulaarne südroom; dex. St. po,M00-M99,1
Od op.03.04.14a.,Z00-Z99,1
ST.post fr. cruris dex,S00-T98,1
Kaela-rinnaosa piirkond?,None,1
Täpsustamata reuma. Fibromüalgia,M00-M99,1
Tugeva valuga ( ILE 2004),M00-M99,1
Radikulopaatia (S1 vas.),M00-M99,1
"Par. , põlveliigese muud sisemised kahjustused",M00-M99,1
Paremal kõrvanibul,L00-L99,1
"Od , düstür[e]oidne eksoftalm e punnsilmsus",H00-H59,1
Tugevate valude ja liikumishäirega,M00-M99,1
S1 sinister,M00-M99,1
Munajuha[de]tekkene naiseviljatus (infertilitas II).,N00-N99,1
E pneumoonia dex.,J00-J99,1
"Par. , küünarluu üla- [proksimaalse] otsa murd, kinnine",S00-T98,1
. Õlavars,None,1
"R  , muu konjunktiviit",H00-H59,1
Parema ACM aneurüsm.,Q00-Q99,1
"Alajäseme (v.a jalg) entesopaatiad e limapaunade-kõõluste-liigesekihnude (koosesinevad) haigustused, tuharalihaste kõõlusepõlet",None,1
-köhavariante?kerge kulg,J00-J99,1
"Oc utr, posterioorne subkapsulaarne",H00-H59,1
/lülisamba patoloogia/,Z00-Z99,1
Od  - op. 22.07.14a.,Z00-Z99,1
Reg m. sup dex,M00-M99,1
"HLAB27  positiivne ,bilateraalne sakroiliit, daktüliit, Raynaud sündroom?",M00-M99,1
- jalad,G00-G99,1
Arthralgia art. humeroscapularis sin.,M00-M99,1
".ägenemine, parempoolne",M00-M99,1
"Oc dex, epiretinaalne membraan",H00-H59,1
L5 dex. chr.,M00-M99,1
Paremal reiel ka Naevus Beckeri,C00-D48,1
"Düsbakterioos
düsbakterioos",R00-R99,1
"Allergia ei kinnitunud
allergia ei kinnitunud",Z00-Z99,1
"BMI 48,7",E00-E90,1
PVM -diskprotees,Z00-Z99,1
"Bilateralis
Bilateralis",M00-M99,1
"Hüperinsulineemia
hüperinsulineemia",E00-E90,1
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega; II aste , organkahjustus II, kõrge  risk; Riskiaste 2
II aste , organkahjustus II, kõrge  risk",I00-I99,1
/luksatsioon paremal,M00-M99,1
"Fractura femoris sin.
Fractura femoris sin.",S00-T98,1
"Cicatrix uteri N I
Cicatrix uteri N I",Z00-Z99,1
"Rhinophyma
rhinophyma",L00-L99,1
/unearterite stenoos/,Z00-Z99,1
"Lauservapõletik e blefariit; parem silm
parem silm",H00-H59,1
"Äge ja alaäge iridotsükliit; vasak silm
vasak silm",H00-H59,1
. Krooniline talumatu valu,R00-R99,1
Vasakul abstsedeerunud,J00-J99,1
Karpaaltunneli sündroom D>>S,G00-G99,1
"PR , müoopia e lühinägevus",H00-H59,1
Dig. V dx.,M00-M99,1
"Rakenduse,ülekoormushaigus kutsehaigusena",M00-M99,1
Võrkkestairdeta rebendid  oc.dex.,H00-H59,1
"Krooniline obstruktiivne kopsuhaigus koos ägeda alumiste hingamisteede nakkusega; Bronchitis chr. obstr. exac.
Bronchitis chr. obstr. exac.",J00-J99,1
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,II,kõrge lisarisk.",I00-I99,1
Mao düspepsia,K00-K93,1
HPV 16 + teine kõrge Ca riskiga HPV viirus,A00-B99,1
Täpsustamata äge konjunktiviit odex,H00-H59,1
"KMI 37,4",E00-E90,1
"CIN III, konisatsioonijärgne",N00-N99,1
Endometriosis genitalis,N00-N99,1
Sactosalpinx sin.,N00-N99,1
Medikamentoosse abordi järgne kontroll,Z00-Z99,1
Et astigmatismus myopicus od,H00-H59,1
Vasakull pool,G00-G99,1
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta; II aste, organkahjustus II, kõrge risk; Riskiaste 2
II aste, organkahjustus II, kõrge risk",I00-I99,1
Endometriosis genit III-IV aste,N00-N99,1
"Ägenemiste ja remissioonidega kulg.
Ägenemiste ja remissioonidega kulg.",G00-G99,1
"ÖR/PR:POS; HER2 : neg; p T2 N1 M0 G3 R0 IIBst
ÖR/PR:POS; HER2 : neg",C00-D48,1
"Paremale, op soovitav",J00-J99,1
"Autoimmuunne tür[e]oidiit; vaibefaasis, hüpotüreoosi ja sõlmelisusega
vaibefaasis, hüpotüreoosi ja sõlmelisusega",E00-E90,1
St. post fracturam distalis radii dex,S00-T98,1
"1.remissioon
1.remissioon",C00-D48,1
"Makulopaatia,laserdatud ou.",None,1
BMI 37.4,E00-E90,1
Muude liigeste teisene artroos - paremal AC liigese artroos,M00-M99,1
Sin paranemas,H60-H95,1
Äge ülalõuaurkepõletik e maksillaarsinu[s]iit e haimoriit ( paranenud ),J00-J99,1
"Oc. sin. laserdatud
oc. sin. laserdatud",H00-H59,1
Tsüstiline fibroos,N00-N99,1
"Pahaloomuline kasvaja; ÖR:POS ; PR:neg ; HER2:neg; yp T1C N3A M0 GX IIICst
ÖR:POS ; PR:neg ; HER2:neg",None,1
"Põlve (pindluumise; sääreluumise) kollateraalsideme distorsioon ja distensioon
Ruptura part. lig. collateralis lateralis genus dex",S00-T98,1
Grav. in hebd. 5+4,Z00-Z99,1
Hüpergonadotroopne hüpogonadism,N00-N99,1
"Vasakul õlavarrel
vasakul õlavarrel",L00-L99,1
Eesmise huule pikenemine,N00-N99,1
STLI-d ei kinnitunud,Z00-Z99,1
Muud esmased gonartroosid. Gonarthrosis sin.,M00-M99,1
"Kaltsifikaadid , pankreatogeenne diabeet",K00-K93,1
Vasaku puusa- ja mõlema põlveliigese endoprotees.,Z00-Z99,1
Gr. gravis.,M00-M99,1
Ou ( od GL.termin),H00-H59,1
Hüsteroskoopia submukoosse müoomi tõttu 18.11.14,Z00-Z99,1
Anamneesis dermatiidi põdemised,Z00-Z99,1
"Cicatrix N1. Anamneesis gemelli ja loote üsasisene hukk
Cicatrix N1. Anamneesis gemelli ja loote üsasisene hukk",Z00-Z99,1
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
3",I00-I99,1
Od  (termin),H00-H59,1
Nimmevalu. L2 kompressioonimurru järgne seisund.,M00-M99,1
"L5, S1 dex",M00-M99,1
"Müksoidne degeneratsioon, D 20cm",C00-D48,1
Postinfektsioosne köha,Z00-Z99,1
Hoovaba 2010 aastast,G00-G99,1
Gravid. in hebd. 26+6,O00-O99,1
Ebaselge põhjusega,L00-L99,1
"Vähenemistendentsiga oliD  8 cm, nüüd 6 cm",C00-D48,1
Lsch+ munajuhade ex,Z00-Z99,1
E fibromüalgia sündroom.,M00-M99,1
Algav seniilkatarakt vas.silm,H00-H59,1
Vasak 1.metatarsaalluu,M00-M99,1
"Testosteroon 3,10 nmol/l",L00-L99,1
Parema sisemise unearteri oklusioon,I00-I99,1
"Krooniline kulg, akt 1, RÖ st. 3-4, funkts. häire 3., parema randme artrodees 1999.",M00-M99,1
Tupe tsüst,N00-N99,1
.Ägenemiste ja remissioonidega kulg.,G00-G99,1
11p15.5 duplikatsioon,Q00-Q99,1
III-IV st. Operatsioonijärgne seisund.,M00-M99,1
Testid infektsioonhaiguste suhtes,Z00-Z99,1
Sfinkter ani lõtvus,I00-I99,1
"Hemokromatoosi geeni C282Y mutatsiooni heterosügoot, kõrge ferritiini väärtusega
Hemokromatoosi geeni C282Y mutatsiooni heterosügoot, kõrge ferritiini väärtusega",E00-E90,1
"Rauaainevahetuse häired; i geeni C282Y mutatsiooni heterosügoot, kõrge ferritiini väärtusega
i geeni C282Y mutatsiooni heterosügoot, kõrge ferritiini väärtusega",E00-E90,1
Vasakul kubeme pk,C00-D48,1
Eeskapsli fimoos od,H00-H59,1
Varices cruris et femoris bilateralis.,I00-I99,1
Lühike P-R intervall,Z00-Z99,1
- (sec.),H00-H59,1
Põdenud 2007 aastal,A00-B99,1
Astma ja allergiline riniit,O00-O99,1
CAM  coxa sin,M00-M99,1
Kahtlus pahaloomususele,K00-K93,1
Parem säär,S00-T98,1
Contractura art. humeroscapularis dex,M00-M99,1
"Par., põlvekedramurd [patellafraktuur]",S00-T98,1
Rektumis adenomatoosne ja hüperplastiline polüüp,K00-K93,1
Hoidub submukoosele,C00-D48,1
"Autoimmuunne tür[e]oidiit
L-thyroxini 75 mcg päevas",E00-E90,1
"Mediaalse malleooli [keskmise pekse] murd
fractura apicis malleoli medialis dex.",None,1
"CT alusel
CT alusel",A00-B99,1
"Kahepoolne, vasak käsi enam",G00-G99,1
Tütrel munasarjavähk ja BRCA1 geenis 5382insC mutatsioon,Z00-Z99,1
"Ägenemine bakteriaalse bronhiidi foonil
ägenemine bakteriaalse bronhiidi foonil",J00-J99,1
"Keskmise/raske raskusega,  aC-PAP ravil",G00-G99,1
2013.a novembris.,I00-I99,1
T1A N0 M0,C00-D48,1
"E healoomuline kasvaja; polüüp
polüüp",None,1
Haigestumine taandunud,J00-J99,1
Opereeritud paremal,H60-H95,1
"I aste, organkahjustus 1, madal risk",I00-I99,1
CHADSVASC 3,I00-I99,1
Status post LGS,Z00-Z99,1
Os eemaldatud,S00-T98,1
VRS-d anamneesis.,I00-I99,1
Ebaselge infektsioonikolle,Z00-Z99,1
Määrimine menstruatsioonijärgselt ja eelselt,N00-N99,1
Dex(neurovaskulaarne konflikt paremal),H60-H95,1
Subakromiaalne bursiit vasakul,M00-M99,1
"Vasakul> paremal
vasakul> paremal",H60-H95,1
Kolangio- e spisoonekartsinoom 2c0c1 IV,C00-D48,1
"Ühissapijuha laienemine 1,5cm",K00-K93,1
"Klaaskeha muud haigusseisundid, PVD os",H00-H59,1
Paremal kahtlus otoskleroosile..,H60-H95,1
"Igapäevane, krooniline",G00-G99,1
Pikaajaline köha,Z00-Z99,1
Bilat hüppeliigesed,M00-M99,1
Arthrosis art. AC et humeroscapularis dex.,M00-M99,1
Palp inf os,H00-H59,1
Vasak põlveliiges endoproteesitud,M00-M99,1
Kaela lülivaheketta haigusseisund radikulopaatiaga(C5/6<C6/7),M00-M99,1
Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu (02.06.15.),I00-I99,1
Vasak põlvel.,M00-M99,1
Kaelal 2 tk,C00-D48,1
Os IOL lukseerunud klaaskeharuumi,Z00-Z99,1
"Ekseem
ekseem",L00-L99,1
BMI 47.9,E00-E90,1
Jälgimine võimaliku maksahaiguse suhtes,Z00-Z99,1
Arthritis art. temporomandibularis chr. dex,K00-K93,1
Vasaku kõrva piirkonna põrutus,S00-T98,1
Paremal kolmiknärvi neuralgia?,R00-R99,1
Emakalea konisatsioon,Z00-Z99,1
A4-1 2013A,Z00-Z99,1
"Muu tür[e]otoksikoos
kordaroonist indutseeritud",E00-E90,1
Krooniline hepatiit ebaselge geneesiga,Z00-Z99,1
Missed ab 8 näd+3,O00-O99,1
Subluxatio patella lateralis dex,M00-M99,1
"Subkapsulaarne polaarne (eesmine; tagumine) seniilkatarakt
tagumin OU",H00-H59,1
Parempoolse seemneväädi hüdrotseele,N00-N99,1
Mõõdukad art-muutused,M00-M99,1
Cic uteri N1,Z00-Z99,1
III staadium; ravil,D50-D89,1
Os - op. 26.06.15a.,Z00-Z99,1
- vasak jalg,I00-I99,1
Diafragma kõrgseis,R00-R99,1
"AB ravi + dreneeritud, op. planeeritud",K00-K93,1
Parapelvikaalsed tsüstid,Q00-Q99,1
Polypus canalis cervicis uteri,N00-N99,1
Grav in hebd 40 + 0,Z00-Z99,1
Dilateeruv kardio(müo)paatia (paranenud),I00-I99,1
"Krooniline sinu[s]iit e ninakõrvalurkepõletik, ägenemine.",J00-J99,1
Od   myop.,H00-H59,1
"Rektumi polüübid , histoloogiliselt tubulovilloosne adenoom ja adenocarcinoma in situ, eemaldatud 2015",K00-K93,1
Kukla piirkond,L00-L99,1
Morgagni tüüpi seniilkatarakt od,H00-H59,1
- vasem,G00-G99,1
SRNVM od,H00-H59,1
Parox (üle 48t-> juunist 2015a),I00-I99,1
"Sõrme(de) lahtine haav koos küün(t)evigastusega, vasema käe 1. sõrmel",S00-T98,1
Spinaalne klaudikatsioon.,M00-M99,1
Anamneesis hüpofüüsi apopleksia,G00-G99,1
"Võrkkestairdeta rebendid,od",H00-H59,1
Os - op. 19.02.13a.,Z00-Z99,1
St 2 ok 2 risk 2,I00-I99,1
"Kahtlus Sjögreni sündroomile
kahtlus Sjögreni sündroomile",M00-M99,1
Inferioorne 2010a,I00-I99,1
Allergia - Rovamycini ( naha sügelemin,J00-J99,1
Oc sin,None,1
Peale hepatiit C viirusevastast ravi,Z00-Z99,1
Mõlemad labakäed,M00-M99,1
Ebaselge põhjusega kolestaas,K00-K93,1
Hamartoom maos,K00-K93,1
Lihasevalu e müalgia (iliopsoas),M00-M99,1
Adenocarcinoma  prostatae  GS 3+5,C00-D48,1
Ureetra polüüp,N00-N99,1
R  ou  .,H00-H59,1
Munajuharasedus. Paremal.,O00-O99,1
"Laparoskoopia ektoopilise raseduse tõttu, teostatud salpingostoomia",Z00-Z99,1
<br />CHADS 3,I00-I99,1
Contractura art. HS sin posttraumatica,M00-M99,1
III > II haru paremal,G00-G99,1
"3a genotüüp, F1",A00-B99,1
"Mõõdukas raskusaste
mõõdukas raskusaste",J00-J99,1
"Fractura humeri sin. male sanata
Fractura humeri sin. male sanata",S00-T98,1
"Inferioorne, PTKA D(52R)->(221)",I00-I99,1
Op. 11. 2011,M00-M99,1
Od  - op. 19.10.15a.,Z00-Z99,1
"Kesksagaras ja mõlemas alasagaras S10-s väikesed, üksikud, siliderjad bronhiektaasid
Kesksagaras ja mõlemas alasagaras S10-s väikesed, üksikud, siliderjad bronhiektaasid",J00-J99,1
"Võimalik spondüloartroos l/s osas , L4> L5 radikulopaatia  paremal?",M00-M99,1
Sigmasoole pseudomelanoos,K00-K93,1
Vasaku jala IV varba plantaarkõõlus,M00-M99,1
Grav. in hebd. 36+6.,O00-O99,1
"Ägenemiste ja remissioonidega kulg alumise spastilise parapareesi, tundlikkuse- ja tasakaaluhäiretega, uriini retensiooniga.",G00-G99,1
Bilateraalsed rinnatsüstid,N00-N99,1
I/v L3-L4 ja L4-L5 kõrgustel,M00-M99,1
OS palp. sup.,S00-T98,1
"CHADS-VASc 3, HAS-BLED 2; persisteeriv",I00-I99,1
Klaaskeha muud haigusseisundid(klaaskehamembraani irdumine  paremas silmas),H00-H59,1
"Parema rinna invasiivne duktaalkartsinoom ÖRneg, PRneg, HER2 pos",C00-D48,1
Muude liigeste traumajärgne artroos - vasaku 3. sõrme  DIP artroos.,M00-M99,1
Missed abortion in hebd. 6,O00-O99,1
TSERVIKOGEENNE PEAVALU.,G00-G99,1
"Os  op.-06.10.11a. , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
"Od  ?, lauservapõletik e blefariit",H00-H59,1
". Fr. compressiva v. Th 6. II st , trauma 1998.a, pideva valusündroomiga.",S00-T98,1
Hemorraagia od?,H00-H59,1
Fr. ossium cruris dex. sanata,S00-T98,1
Staadium arvel 04,C00-D48,1
"Krooniline kulg, akt.1-2, rö-st. 3-4. Liiges funkts. puud 3.",M00-M99,1
. Osteopeenia.,R00-R99,1
"IIaste , organkahjustus II, keskmine risk",I00-I99,1
Lapsel pärilik kuulmisnõrkus,Z00-Z99,1
Tsentraalne neuropaatiline valu,G00-G99,1
"Kahtlus; Staadium arvel 03
kahtlus",C00-D48,1
"Fibroostsüstiline mastopaatia
Fibroostsüstiline mastopaatia",N00-N99,1
"Põlve (pindluumise; sääreluumise) kollateraalsideme distorsioon ja distensioon
Laesio lig. collaterale med. genu sin",S00-T98,1
Küünrakontusioon [-põrutus]. Contusio reg. cubiti dex.,S00-T98,1
L5 sündroom paremal,M00-M99,1
-alaneelu retensioonitsüst,J00-J99,1
"Loote neerud aplaasia, anhüdramnion",O00-O99,1
Arthrosis art talocruralis dextri post traumatica,M00-M99,1
"Parema põlveliigese artroos, II st.",M00-M99,1
Radioloogiliselt UIP,J00-J99,1
Paremal pool,M00-M99,1
Parem põsk,C00-D48,1
"Põlve (pindluumise; sääreluumise) kollateraalsideme distorsioon ja distensioon
Laesio menisci lateralis sin?",S00-T98,1
: mikrohematuuria,Z00-Z99,1
"Neeru (v.a neeruvaagna) pahaloomuline kasvaja
Parema neeru helerakk-kartsinoom",C00-D48,1
Fibroostsüstilised muutused paremas rinnas.,N00-N99,1
Emakakaela põletik,Z00-Z99,1
Os  .  (accesoy punctum),H00-H59,1
- vas. 4 metatarsaalliiges,M00-M99,1
Tumor endometrioides ovarii dex borderline,C00-D48,1
Vasaku põlveliigese algav artroos.,M00-M99,1
"Plõksuv sõrm, parema käe III ja IV sõrm",M00-M99,1
/ täpsustamata allergia,Z00-Z99,1
"Keskmise raskusega püsivate sümptomitega, kontrollitud
keskmise raskusega püsivate sümptomitega, kontrollitud",J00-J99,1
"Od .  , palp.sup. et inf.",H00-H59,1
Rinnanäärme patol. osas.,Z00-Z99,1
Heberdeni sõlmed (artropaatiaga).,M00-M99,1
Heberdeni sõlmed (artropaatiaga). Polüartroos,M00-M99,1
BMI 39.41,E00-E90,1
Missed ab. Grav in hebd 7+3,O00-O99,1
? vasema neeru patoloogia? neeruvaagen on ähmaste kontuuridega,N00-N99,1
/ subac.,H00-H59,1
Endoprothesis art. genus sin.,Z00-Z99,1
"Silmasisese läätse mehhaaniline tüsistus, odex",S00-T98,1
Muud meniski kahjustused op.16.12.15,M00-M99,1
- Mycopl. pn ; Chl. pn - posit,J00-J99,1
E pneumoonia (dx),J00-J99,1
"CHA2DS2-VASc3, HAS-BLED 2, laperdusarütmia",I00-I99,1
E pneumoonia (13.01.16),J00-J99,1
. parem põlv.,M00-M99,1
Ebaselge etioloogiaga,R00-R99,1
Gen sin,M00-M99,1
Vasak temporormandibulaarliiges,M00-M99,1
"Tür[e]otoksikoos [hüpertüreoos], tehislik tür[e]otoksikoos(compensata)",E00-E90,1
BMI 38.90,E00-E90,1
Läbipõetud kopsupõletik,Z00-Z99,1
Os subretinaalne,H00-H59,1
Pärilikud sarvkestadüstroofiad kornea lattice düstroofia kerge vorm,H00-H59,1
Par.Põlve (pindluumise; sääreluumise) kollateraalsideme distorsioon ja distensioon,S00-T98,1
Täpsustamata dermatiit; lichen simplex?,L00-L99,1
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta,II,kõrge risk",I00-I99,1
II sin.,M00-M99,1
Mujal klassifitseerimata rindkerenärvijuurte haigusseisundid sin,G00-G99,1
Radikulopaatia. Radicul S1 d<S,M00-M99,1
S1 vasakul.,M00-M99,1
Status post operatcionem,N00-N99,1
"Os - op.03.04.12a. , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
Radiculopathia cerv C6 dex,M00-M99,1
"OS   , muu konjunktiviit",H00-H59,1
. kahtlus astmale.,J00-J99,1
Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga. Prol disci L4>L5,M00-M99,1
"Od - op.06.06.12a. , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
"Polüartriit, 1 akt. aste, aeglaselt progress. kulg.",M00-M99,1
Lülilibisemine e spondülolistees v.L4,M00-M99,1
. St post ILE L4/5 dex,M00-M99,1
- vasak.,M00-M99,1
Kinnitatud rasedus in h. 4-5.,Z00-Z99,1
. M51.1 Radic.discog.,G00-G99,1
In h. 26-27.,Z00-Z99,1
Radikulopaatia L4 bil et S1 sin,M00-M99,1
Muud täpsustatud peavalusündroomid ( tservikogeenne peavalu),G00-G99,1
Ou Vana  (Chr.),H00-H59,1
Infert prim,N00-N99,1
Coxa sin,Z00-Z99,1
"Ravi foonil kompenseeritud, kerge kulg.",J00-J99,1
Radikulopaatia l/s chr sin,M00-M99,1
II staadium,J00-J99,1
?Allergia ?,H00-H59,1
Infertil. sec,N00-N99,1
. Vaskuliit?,Z00-Z99,1
Liigesevalu - Vas. põlveliiges,M00-M99,1
Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga. Radicul L5 dex,M00-M99,1
"Nimme lülivaheketta haigusseisund.  (vasakpool, vasak jalg) L5/S1",M00-M99,1
Pöial vasak,M00-M99,1
+ koormusastma,J00-J99,1
"M42.9?, Akroparestesia s>d, J34.2",M00-M99,1
Os - op.16.09.13a.,Z00-Z99,1
Vasemas maksillaarsiinuses,J00-J99,1
/ Contusio capitis.,S00-T98,1
. Empüeem?,J00-J99,1
"Parempoolne kuulmekile pef, op-i järgne",H60-H95,1
"Os  Vana ablatio retinae / , võrkkestairre koos –rebendiga",H00-H59,1
. Ravimlööve? Kontaktdermatiit? Lümfoom?,L00-L99,1
"Püsiobstruktsioon, keskmise raskusega kulg",J00-J99,1
"Õndraluumurd, kinnine",None,1
Min OU,H00-H59,1
- Alzhemeri tõbi ?,G00-G99,1
.Lubjastuskolle vas. kopsu ülaväljas.,J00-J99,1
Õlavarrepõimiku haigusseisundid dex post traum,G00-G99,1
L5/S1 sin,M00-M99,1
Täpsustamata emakakael (recidiva?),C00-D48,1
.( op ravi 2010),M00-M99,1
Pikaaegne köha,Z00-Z99,1
"Nimmelülimurd, kinnine L1",S00-T98,1
Küünarluu- e ulnaarnärvi kahjustus (+) ?,G00-G99,1
Peopesa sidekirme fibromatoos [Dupuytreni kontraktuur] parem käsi,M00-M99,1
Osalise kontrolliga,J00-J99,1
Jälgimine reaktiivse artriidi suhtes.,None,1
Nimmepiirkond S1 bil,None,1
PR   myopicus,H00-H59,1
Od  - op. 16.02.11a.,Z00-Z99,1
Radiculopathia C5 bilater,M00-M99,1
Radikulopaatia cervicalis et l/s chr,M00-M99,1
Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga Radicul S1 dex,M00-M99,1
- vasakul pool,M00-M99,1
Op 17.04 2012,H60-H95,1
Cephalgia sympt.?  ?,G00-G99,1
CHARCOT-MARIE-TOOTHi tõbi 1. tüüpi autosoom-dominantne DNA analü,G00-G99,1
CT uuringul kahtlus vasakul B6 peribronhiaalsele prot,R00-R99,1
Kahtlus hilise algusega astmale.,J00-J99,1
Äge sinu[s]iit e ninakõrvalurkepõletik vasakul,J00-J99,1
Generaliseerunud idiopaatiline epilepsia ja epileptilised sündroomid (+),G00-G99,1
Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta Ii,I00-I99,1
Paremal pool,H00-H59,1
Kehakaalu tõus,Z00-Z99,1
"Od - op.04.09.12a. , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
Algav seniilkatarakt ou,H00-H59,1
"Eostumist kaavitav [kaasaaitav] käitlus, eostumist kaavitav uuring ja katsetus",Z00-Z99,1
"-raske kulg, püsiobstruktsioon",J00-J99,1
"Meniski vigastus, kr.",M00-M99,1
Pöial dex,M00-M99,1
Vasomotoorne ja allergiline riniit ?   ??,J00-J99,1
?  Uneapnoe ??,J00-J99,1
"Küünar- ja kodarluu kehade [diafüüside] murd, kinnine 20.03.14",S00-T98,1
Vertigo paroxysmalis? m.Meniére?,H60-H95,1
"Täpsustamata lülisamba osteokondroos+I10 Kõrgvererõhutõbi, Bradükardia",M00-M99,1
"+I10 Kõrgvererõhutõbi, Bradükardia, Täpsustamata rasvumus",M00-M99,1
L III,M00-M99,1
Op. 11.01.14.,M00-M99,1
Neuralgia th,M00-M99,1
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,III, kõrge risk",I00-I99,1
"Kerge obstruktsioon, ägenemine viiruse foonil",J00-J99,1
Nimmepiirkond L4 sin,None,1
Kaele osas,M00-M99,1
"Pillide foonil
pillide foonil",N00-N99,1
"Sinineevus
sinineevus",C00-D48,1
Düshidrootiline dermatiit kätel,L00-L99,1
Alopecia diffusa,L00-L99,1
Epiretinaalne membraan ou,H00-H59,1
"- Th12, L2,L3 kompressioonmurrud",M00-M99,1
Kerge neerupuudulikkus,I00-I99,1
"Adenocarcinoma  prostatae  GS 5+4=9; p T3B N1 M0 G3 IVst
Adenocarcinoma  prostatae  GS 5+4=9",C00-D48,1
"L5, S1 dex
L5, S1 dex",M00-M99,1
"Täpsustamata konjunktiviit; allergiline konjunktiviit
allergiline konjunktiviit",H00-H59,1
Missed abortion in h 9+4,O00-O99,1
"Põlve (pindluumise; sääreluumise) kollateraalsideme distorsioon ja distensioon
 Laesio capsulae art. genus sin et laesio lig. collateralis sin.",S00-T98,1
Parema reieluukaela mitte paranenud murd.,S00-T98,1
"Perekonnaanamneesis
neurofibromatoos perekonnaanamneesis",Z00-Z99,1
Reie ülaosa,L00-L99,1
Os Hypertensio /,H00-H59,1
Vasema õlaliigese osaline kontraktuur,M00-M99,1
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega; II aste , organkahjustus II, kõrge  risk; Riskiaste 3
II aste , organkahjustus II, kõrge  risk",I00-I99,1
"Odex
odex",H00-H59,1
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,kõrge risk",I00-I99,1
"Par., põlve mitme struktuuriosa vigastused",S00-T98,1
C8/T1 dex?,M00-M99,1
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,riskiaste 2",I00-I99,1
L5 sin?,M00-M99,1
"Op-d, kahepoolne",G00-G99,1
- claudicatio intermittens dx .,I00-I99,1
Belli halvatus vasemal.,G00-G99,1
- genu dx,M00-M99,1
Kõrvetised ja iiveldus,O00-O99,1
"L4,5 radikulopaatia paremal",M00-M99,1
"Kodutolmulest, kass, koer, õietolmud",J00-J99,1
